qid,audit_scope,error_type,stratum,stratum_population_n,stratum_sample_n,sample_weight,probability,prediction,label,judge_label,judge_true,alias_match,prob_rank_bin_within_error_type,question,response,official_aliases_raw,official_aliases_normalized,human_binary_label,human_score,attribution,notes
66165f2afdcbea915f000051,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.6079854853048737,1,0,true,True,True,Q3,When was the first case of human monkey pox diagnosed?,1970,1970,1970,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
602598201cb411341a0000af,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.607266516780806,1,0,true,True,True,Q3,What does bDMARD stand for?,Biologic disease-modifying antirheumatic drugs,biologic disease-modifying antirheumatic drugs,biologic disease modifying antirheumatic drugs,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5d35e7ddb3a638076300000e,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.6029251381580625,1,0,true,True,True,Q3,In which cell organelle is the SAF-A protein localized?,Nucleus,the nucleus,nucleus,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
56b7083376d8bf8d13000001,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5983921236190186,1,0,true,True,True,Q3,"What is the causative agent of the ""Panama disease"" affecting bananas?",Fusarium oxysporum f. sp. cubense (Foc),Fusarium oxysporum f. sp. cubense,fusarium oxysporum f sp cubense,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
65cf6ae91930410b13000007,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5851349647556835,1,0,true,True,True,Q2,What disease is treated with Teplizumab?,Type 1 Diabetes,type 1 diabetes,type 1 diabetes,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
58a32edd60087bc10a000012,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5821880232457729,1,0,true,True,True,Q2,What is Contrave prescribed for?,Obesity and binge eating disorder.,Obesity,obesity,incorrect,incorrect,judge_side_label_error,"Adds binge eating disorder, which is not the accepted indication here."
51405cd123fec90375000005,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.576061506313232,1,0,true,True,True,Q2,Which is the defective protein causing the lysosomal storage disease Fabry?,alpha-Galactosidase A,alpha-galactosidase A,alpha galactosidase,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5ace37d50340b9f058000011,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5744134825887398,1,0,true,True,True,Q2,Which is the main reason for the increase in the incidence of cryptococcal disease?,Weakened immune systems due to HIV.,HIV infection | HIV,hiv infection | hiv,correct,acceptable_paraphrase,detector_verbosity_bias,Correct cause with explanatory wording.
61f7ce26882a024a1000002d,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.564287464036617,1,0,true,True,True,Q2,Idecabtagene vicleucel can be used for treatment of which disease?,Relapsed or refractory multiple myeloma,Multiple Myeloma,multiple myeloma,correct,acceptable_paraphrase,detector_verbosity_bias,Correct disease with extra treatment-line detail.
513ce494bee46bd34c000009,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5565229161234869,1,0,true,True,True,Q2,Which is the most common disease attributed to malfunction or absence of primary cilia?,Polycystic Kidney Disease (PKD),Polycystic kidney disease (PKD),polycystic kidney disease pkd,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
660982eefdcbea915f000012,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5490692599839254,1,0,true,True,True,Q2,Where would Odocoileus virginianus be found?,Eastern and Central North America,North America | USA | Canada | mexico,north america | usa | canada | mexico,correct,acceptable_paraphrase,detector_verbosity_bias,Correct geographic answer stated as a narrower subregion of the accepted range.
54e262daae9738404b000018,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5441503408667229,1,0,true,True,True,Q2,Which cell type has the protein Chromogranin A as marker?,Neuroendocrine cells,neuroendocrine cells,neuroendocrine cells,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5c646fd3e842deac6700001a,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5417700161442848,1,0,true,True,True,Q1_low,Which disease is gemtuzumab ozogamicin used for?,Acute myeloid leukemia (AML),Acute myeloid leukemia,acute myeloid leukemia,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
640c842f201352f04a000025,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5367149076617891,1,0,true,True,True,Q1_low,What is Palmar Erythema?,Redness of the palms of the hands and soles of the feet.,redness of the palms | liver palms,redness of palms | liver palms,incorrect,incorrect,judge_side_label_error,"Adds soles of the feet, which changes palmar erythema materially."
660c0486fdcbea915f00002d,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5348780806348151,1,0,true,True,True,Q1_low,What is the cause of Brazilian spotted fever?,Rickettsia rickettsii bacteria.,Rickettsia rickettsii,rickettsia rickettsii,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
6221209b3a8413c653000074,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5307578737634873,1,0,true,True,True,Q1_low,Proteins in the karyopherin family (Kaps) are associated with what cellular process?,Nuclear transport,nuclear transport,nuclear transport,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
52bf1d9e03868f1b06000010,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5252323671228943,1,0,true,True,True,Q1_low,To the ligand of which receptors does Denosumab (Prolia) bind?,RANKL,RANKL,rankl,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5c5f1f371a4c55d80b00001a,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5249490202406261,1,0,true,True,True,Q1_low,What is the normal function p53?,"Tumor suppressor, DNA damage response, apoptosis, cell cycle arrest.",tumor suppressor,tumor suppressor,correct,acceptable_paraphrase,detector_verbosity_bias,Correct core function plus extra tumor-suppressor detail.
5891b125621ea6ff7e00000e,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5241943297321743,1,0,true,True,True,Q1_low,Which disease is treated with taliglucerase alfa?,Gaucher disease,Gaucher disease,gaucher disease,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5cd96f33a49efeb44c000004,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5231488016195659,1,0,true,True,True,Q1_low,What is the mode of action of filgotinib?,Filgotinib is a selective JAK1 inhibitor.,JAK1 inhibitor,jak1 inhibitor,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
56c1d857ef6e394741000033,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5188609975142432,1,0,true,True,True,Q1_low,What enzyme is inhibied by Opicapone?,Catechol-O-methyltransferase (COMT),catechol-O-methyltransferase,catechol o methyltransferase,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5c51fb7a07ef653866000006,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5142553686961642,1,0,true,True,True,Q1_low,Which deep learning algorithm has been developed for variant calling?,DeepVariant,DeepVariant,deepvariant,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
56ed0ffe2ac5ed1459000008,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5137626860828326,1,0,true,True,True,Q1_low,Which type of myeloma is ixazomib being evaluated for?,Refractory and relapsed multiple myeloma,Multiple myeloma,multiple myeloma,correct,acceptable_paraphrase,detector_verbosity_bias,Correct disease with extra relapsed/refractory detail.
62507602e764a5320400000d,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5038794003289571,1,0,true,True,True,Q1_low,What does temsirolimus inhibit?,mTOR signaling pathway,mTOR,mtor,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5880e417713cbdfd3d000001,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5019183605512639,1,0,true,True,True,Q1_low,Which disease is treated with ZMapp?,Ebola virus disease,Ebola virus disease | Ebola virus infection,ebola virus disease | ebola virus infection,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
52c7275103868f1b0600001c,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5013475614715833,1,0,true,True,True,Q1_low,What is the inheritance pattern of Apert syndrome?,Autosomal dominant,Autosomal dominant,autosomal dominant,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
5708a845cf1c32585100000f,FP_random_sample,FP,FP_alias_true,101,45,2.2444444444444445,0.5005953865819449,1,0,true,True,True,Q1_low,Which signaling pathway is activating the dishevelled proteins?,Wnt signaling pathway,Wnt signaling,wnt signaling,correct,exact_alias,detector_false_positive,Directly correct answer; detector overcalled hallucination.
